record_id,company_name,contact_name,title,email,phone,contact_form_url,company_url,source_url,mhlw_source_url,license_number,license_type,city_or_prefecture,specialization,classification,hunter_likelihood,hunter_likelihood_reason,evidence_keywords,verification_status,confidence,source_accessed_at,notes,email_source_url,email_source_text_path,enrichment_status
company-84780114,公益社団法人北海道シルバー人材センター連合会,,,,0133-22-4191,https://webc.sjc.ne.jp/doushiren/inquiry_1,https://webc.sjc.ne.jp/doushiren/index,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-900001%2C30++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-900001%2C30++++,01-ユ-900001,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,"Silver Human Resources Center (シルバー人材センター) focused on senior/elderly temporary and part-time work, non-headhunter vertical",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site found via web search. Public inquiry/contact form identified at inquiry_1 page. No public email published. Company identity confirmed by company name and address match on official site.,https://webc.sjc.ne.jp/doushiren/index,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-037/company-84780114-index.txt,agent_contact_form_found
company-b78fb978,公益社団法人北海道シルバー人材センター連合会,,,,0153-79-1234,https://webc.sjc.ne.jp/doushiren/inquiry_1,https://webc.sjc.ne.jp/doushiren/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-900001%2C31++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-900001%2C31++++,01-ユ-900001,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,Silver Human Resources Center (シルバー人材センター) focused on senior part-time/temp work; not a headhunter/executive-search firm.,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official website confirmed at webc.sjc.ne.jp/doushiren/. Company name and phone match. Public inquiry web form found; no public email published. Organization is a public-interest foundation providing senior employment support, not headhunting.",https://webc.sjc.ne.jp/doushiren/inquiry_1,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-038/company-b78fb978-inquiry-page.txt,agent_contact_form_found
company-d7243f4f,公益社団法人北海道シルバー人材センター連合会,,,,0126-66-2468,https://webc.sjc.ne.jp/doushiren/inquiry_1,https://webc.sjc.ne.jp/doushiren/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-900001%2C32++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-900001%2C32++++,01-ユ-900001,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,"Silver Human Resources Center provides part-time/temporary light work for seniors, not headhunting/executive search",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site confirmed at webc.sjc.ne.jp/doushiren/ matching company name, address (札幌市中央区北４条西６-１) and phone (011-223-2711). Contact form found. No public email. Exclusion: senior part-time staffing vertical.",https://webc.sjc.ne.jp/doushiren/inquiry_1,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-039/company-d7243f4f-contact.txt,agent_contact_form_found
company-ca63f34d,公益社団法人北海道シルバー人材センター連合会,,,furanosc@vega.ocn.ne.jp,0167-22-5010,https://webc.sjc.ne.jp/doushiren/inquiry_1,https://webc.sjc.ne.jp/doushiren/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-900001%2C33++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-900001%2C33++++,01-ユ-900001,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,"Silver HR center serving seniors (高年齢者) for temporary/light work (臨時的かつ短期的又はその他の軽易な業務) - part-time senior staffing, not headhunting.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Email furanosc@vega.ocn.ne.jp confirmed on national Silver HR Association directory (zsjc.or.jp) for the Furano office matching MHLW address/phone. Federation official site (company name matches) confirmed at webc.sjc.ne.jp/doushiren/ with inquiry form at /doushiren/inquiry_1.,https://www.zsjc.or.jp/center/anatano_list?pref=1&center=1188,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-040/company-ca63f34d-zsjc-furano.txt,agent_email_found
company-52089729,公益社団法人北海道シルバー人材センター連合会,,,,0135-22-7641,https://webc.sjc.ne.jp/doushiren/inquiry_1,https://webc.sjc.ne.jp/doushiren/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-900001%2C34++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-900001%2C34++++,01-ユ-900001,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,"Silver Human Resources Center federation: senior citizen temporary/part-time staffing, not headhunting",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Confirmed official site via Google search. Contact form found at inquiry_1 page. Company operates as senior (aged 60+) temporary/part-time job placement (高年齢者向け臨時的軽易業務). MHLW license 01-ユ-900001 verified. No public email found. Hunter likelihood exclude due to senior part-time staffing vertical.,https://webc.sjc.ne.jp/doushiren/inquiry_1,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-041/company-52089729-inquiry.txt,agent_contact_form_found
company-9a553293,公益社団法人北海道シルバー人材センター連合会,,,,01374-2-0423,https://webc.sjc.ne.jp/doushiren/inquiry_1,https://webc.sjc.ne.jp/doushiren/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-900001%2C35++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-900001%2C35++++,01-ユ-900001,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,"Silver HR Center focused on senior citizen temporary/part-time work placement, evidence shows 高年齢者 and 臨時的かつ短期的業務, not headhunting",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Contact form found on official site webc.sjc.ne.jp/doushiren/. No public email published. Company confirmed by exact name in page title and MHLW license 01-ユ-900001.,https://webc.sjc.ne.jp/doushiren/inquiry_1,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-042/company-9a553293-inquiry.txt,agent_contact_form_found
company-eb9e94a7,公益社団法人北海道シルバー人材センター連合会,,,,0125-52-4159,https://webc.sjc.ne.jp/doushiren/inquiry_1,https://webc.sjc.ne.jp/doushiren/index,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-900001%2C36++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-900001%2C36++++,01-ユ-900001,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,Silver Human Resource Center Federation providing part-time/light work placement for seniors aged 60+; non-headhunter vertical akin to part-time staffing,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site confirmed at webc.sjc.ne.jp/doushiren/ with exact company name and phone match (Sunagawa office 0125-52-4159). Contact form page at /inquiry_1 is a web-based inquiry form with no publicly published email address.,https://webc.sjc.ne.jp/doushiren/inquiry_1,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-043/company-eb9e94a7-contact.txt,agent_contact_form_found
company-b8058f1c,公益社団法人北海道シルバー人材センター連合会,,,,0123-88-0017,https://webc.sjc.ne.jp/doushiren/inquiry_1,https://webc.sjc.ne.jp/doushiren/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-900001%2C37++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-900001%2C37++++,01-ユ-900001,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,Silver HR Center providing temporary/light work for seniors only - excludes headhunter vertical,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site at webc.sjc.ne.jp/doushiren/ confirmed exact company name. Contact form at /inquiry_1, no public email found. MHLW scope confirms temp/light work for elderly only, consistent with exclude classification.",https://webc.sjc.ne.jp/doushiren/inquiry_1,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-044/company-b8058f1c-inquiry.txt,agent_contact_form_found
company-fb903de1,公益社団法人北海道シルバー人材センター連合会,,,,01656-2-4060,https://webc.sjc.ne.jp/doushiren/inquiry_1,https://webc.sjc.ne.jp/doushiren/index,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-900001%2C38++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-900001%2C38++++,01-ユ-900001,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,"Silver Human Resources Center serving seniors; MHLW scope is temporary/part-time/light work for elderly, not headhunter",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site webc.sjc.ne.jp/doushiren confirmed exact company name 公益社団法人北海道シルバー人材センター連合会 and address. Contact form at /inquiry_1 is an inquiry web form with no public email. Enterprise is senior-oriented temp staffing/dispatch, excluded from headhunter category.",https://webc.sjc.ne.jp/doushiren/inquiry_1,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-045/company-fb903de1-inquiry.txt,agent_contact_form_found
company-4c6daaca,公益社団法人北海道シルバー人材センター連合会,,,,011-788-6915,https://webc.sjc.ne.jp/doushiren/inquiry_1,https://webc.sjc.ne.jp/doushiren/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-900001%2C39++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=01-%E3%83%A6-900001%2C39++++,01-ユ-900001,有料職業紹介事業,北海道,全行业,recruitment_agency,exclude,"Silver Human Resources Center (シルバー人材センター) provides temporary/light work for seniors only, not headhunting",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site confirmed company name and phone. Public web contact form found at /doushiren/inquiry_1. No public email published.,https://webc.sjc.ne.jp/doushiren/index,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-046/company-4c6daaca-sjc-webc.txt,agent_contact_form_found
company-a960c7db,三八五流通 株式会社,,,,0178-71-3851,,https://www.yumehyakka.com,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300002%2C0+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300002%2C0+++++,02-ユ-300002,有料職業紹介事業,青森県,全行业,recruitment_agency,low,"MHLW paid placement license for musicians/entertainers only; main business is gallery and retail, no headhunting/recruiting evidence on official site",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Confirmed official site yumehyakka.com for 三八五流通㈱ via homepage logo and matching address; contact page only lists phone (0178-22-1385), no email or form available. MHLW license covers entertainers/musicians niche.",https://www.yumehyakka.com,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-047/company-a960c7db-yumehyakka.txt,agent_official_site_found_no_contact
company-6e6ef0a3,株式会社 トゥインクル,,,info@twinkle8.com,0178-32-7310,https://www.twinkle8.com/contact/,https://www.twinkle8.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300033%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300033%2C1+++++,02-ユ-300033,有料職業紹介事業,青森県,全行业,recruitment_agency,medium,"Company explicitly operates 有料職業紹介事業 (paid placement) for models/artists/entertainers, a 人材紹介 signal, but no headhunting/executive-search keywords found.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Email info@twinkle8.com confirmed on official company page which also matches MHLW license 02-ユ-300033, phone 0178-32-7310, and company name 株式会社トゥインクル. Official contact form also available at /contact/.",https://www.twinkle8.com/company/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-048/company-6e6ef0a3-company.txt,agent_email_found
company-7025d1ab,株式会社 ケアライフ青森,,,,017-764-5085,https://www.carelife-net.co.jp/contact/,https://www.carelife-net.co.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300037%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300037%2C1+++++,02-ユ-300037,有料職業紹介事業,青森県,全行业,recruitment_agency,exclude,"Company operates nursing/care services (訪問介護, 居宅介護支援) and housekeeper placement (家政婦紹介) per official site and MHLW",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Found official company site carelife-net.co.jp. Contact form confirmed at /contact/ with company name and phone match. Company is nursing/care and housekeeper placement provider, not headhunting.",https://www.carelife-net.co.jp/contact/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-049/company-7025d1ab-carelife-net-contact-form.txt,agent_contact_form_found
company-b103473d,株式会社 エンジョブ,,,,0176-51-3440,https://www.ejb.co.jp/contact/,https://www.ejb.co.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300052%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300052%2C1+++++,02-ユ-300052,有料職業紹介事業,青森県,全行业,recruitment_agency,exclude,"Official site positions as temp staffing/dispatch company (人材派遣会社), not headhunting",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site at ejb.co.jp confirmed 株式会社エンジョブ with matching MHLW license 02-ユ-300052. Contact form at /contact/ is the only public contact channel; no public email found. Primary business is worker dispatch/temp staffing (派遣), qualifying for exclude.",https://www.ejb.co.jp/contact/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-050/company-b103473d-contact.txt,agent_contact_form_found
company-c7239dc0,有限会社 ザ・ワーク,,,,0173-29-3300,,,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300053%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300053%2C1+++++,02-ユ-300053,有料職業紹介事業,青森県,全行业,recruitment_agency,low,MHLW paid placement license for agricultural occupations only; no headhunting/executive-search signal found; primary business is transportation/freight,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Extensive search found no official website, email, or contact form. Company confirmed via MHLW license page (name, phone 0173-29-3300, address match). Listed on multiple directories (hakopro.jp, mapion, Yahoo maps) as a transportation/freight company. No hunter or recruiting signals beyond the MHLW license.",https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300053%2C1+++++,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-051/company-c7239dc0-mhlw.txt,agent_not_found
company-91e54c15,北日本事業振興協同組合,,,,0172-26-5371,,,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300056%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300056%2C1+++++,02-ユ-300056,有料職業紹介事業,青森県,全行业,recruitment_agency,exclude,"Company is a specified supervising organization (特定監理団体) and registered support organization (登録支援機関) for Technical Intern Training and Specified Skilled Workers, handling nursing care/cleaning/construction verticals — excluded per vertical criteria",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: No company website, email, or dedicated contact form found across 8 evidence sources (MHLW, gaikokusaiyo.com, gai-rou.com, jjapan.biz, gurutto-asia.com, orgonir.com, gBizINFO, Google search). gBizINFO and all directory listings show no homepage. Google Business Profile confirms no website listed. Company identity verified by name, phone (0172-26-5371), address (弘前市松森町130-1), and MHLW license (02-ユ-300056). Not a headhunter/recruiting firm.",https://gaikokusaiyo.com/agency/7241/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-052/company-91e54c15-gaikokusaiyo.txt,agent_not_found
company-03eb0001,菊池 勲,,,,0172-27-5145,https://www.wonder-tail.com/contact2/,https://www.wonder-tail.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300061%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300061%2C1+++++,02-ユ-300061,有料職業紹介事業,青森県,全行业,recruitment_agency,medium,"Main business is 人材紹介業 (human resources placement/recruitment), no executive search or headhunting signal found",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Confirmed official website https://www.wonder-tail.com/ via MHLW page reference link. Company operates as ワンダーテール (Wonder Tail), with 有料職業紹介 license 02-ユ-300061. Same phone 0172-27-5145 and address match across all sources. No public email found on any page; public inquiry web form found at /contact2/.",https://www.wonder-tail.com/contact2/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-053/company-03eb0001-contact2.txt,agent_contact_form_found
company-43068b78,有限会社 大裕,,,,017-752-6566,https://ikedon-jp.secure-web.jp/contact,http://ikedon.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300066%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300066%2C1+++++,02-ユ-300066,有料職業紹介事業,青森県,全行业,recruitment_agency,exclude,"Official site shows welfare/care business (障害福祉施設, 介護施設) not headhunting or recruiting.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Confirmed company identity on ikedon.jp matching MHLW name, phone, and address. No public email found. Contact form linked from official site. Business is disability welfare (就労継続支援A型) and elderly care (グループホーム).",https://ikedon-jp.secure-web.jp/contact,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-054/company-43068b78-ikedon-contact.txt,agent_contact_form_found
i-d92d87a3,株式会社I・Ｍ・Ｓ,,,,0172-32-5801,https://ims-hirosaki.com/contact/,https://ims-hirosaki.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300067%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300067%2C1+++++,02-ユ-300067,有料職業紹介事業,青森県,全行业,recruitment_agency,medium,"Offers job-change support (転職支援) and recruitment support (採用支援) alongside career school/training, which are general recruitment/placement signals",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Confirmed official site via Bing search; company name, phone 0172-32-5801, and address match MHLW record. No public business email found; only contact form at /contact/ is available.",https://ims-hirosaki.com/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-055/i-d92d87a3-website.txt,agent_contact_form_found
company-2cba73fa,いかり商事株式会社,,,,0172-27-7878,https://anchor-trading.net/contact_s/,https://anchor-trading.net/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300071%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300071%2C1+++++,02-ユ-300071,有料職業紹介事業,青森県,全行业,recruitment_agency,exclude,"Official site shows the company operates nursing homes/care facilities (老人ホーム・介護施設), a non-headhunter vertical",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Confirmed official site anchor-trading.net via phone 0172-27-7878 match. Contact form found at /contact_s/. No public email visible on site. Excluded from headhunting due to care/nursing home industry vertical.,https://anchor-trading.net/contact_s/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-056/company-2cba73fa-anchor-trading-contact.txt,agent_contact_form_found
company-d33cfd88,株式会社ドリーム・ワークス,,,,0178-80-7156,https://ta-workstation.com/company/contact,http://dream-wks.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300074%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=02-%E3%83%A6-300074%2C1+++++,02-ユ-300074,有料職業紹介事業,青森県,全行业,recruitment_agency,medium,有料職業紹介事業 license confirms general paid recruitment/placement; no headhunting-specific keywords found,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Confirmed company via MHLW (license 02-ユ-300074, phone 0178-80-7156) and ta-workstation.com/company/ listing 株式会社ドリーム・ワークス as operator. Contact form at ta-workstation.com/contact/ includes general inquiry category for all business lines including paid placement. No public email published.",https://ta-workstation.com/company/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-057/company-d33cfd88-ta-workstation-company.txt,agent_contact_form_found
company-886e1e46,有限会社一関看護婦家政婦紹介所,,,,0191-23-2505,,,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-050001%2C0+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-050001%2C0+++++,03-ユ-050001,有料職業紹介事業,岩手県,全行业,recruitment_agency,exclude,"Company operates nursing/caregiving/housekeeping placement (看護婦家政婦紹介所); handled職種 are 家政婦/household support services; Nikkei/Baseconnect confirm in-home care and elderly care, not headhunting.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: MHLW license page, ITP, Nikkei Compass, SalesNow, BaseConnect, and ansinkaigo pages all confirm company identity (name, phone 0191-23-2505). No email, website, or contact form found on any public source. Company is a caregiving/domestic staffing service.",https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-050001%2C0+++++,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-058/company-886e1e46-mhlw.txt,agent_not_found
company-c4e506c6,株式会社ツイン,,,twin@two-win.jp,0197-61-6550,https://twin-3.jimdosite.com/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/,https://twin-3.jimdosite.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300030%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300030%2C1+++++,03-ユ-300030,有料職業紹介事業,岩手県,全行业,recruitment_agency,exclude,"Dispatch/temp staffing (labor dispatch license 般-03-300031) is the primary business; job listings are blue-collar temp positions (forklift, delivery driver, manufacturing) at hourly wages.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official Jimdo site confirmed via company profile showing matching name, address, license number (03-ユ-300030), and phone. Public email twin@two-win.jp visible on contact page.",https://twin-3.jimdosite.com/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-059/company-c4e506c6-twin-contact.txt,agent_email_found
